policy_id,last_policy_status,last_termination_dt,time_stamp
P_07149169,active,,2018-01-31
P_01666957,active,,2018-01-31
P_06769209,active,,2018-01-31
P_07110288,active,,2018-01-31
P_06849908,active,,2018-01-31
P_04394398,active,,2018-01-31
P_06596349,active,,2018-01-31
P_03527462,active,,2018-01-31
P_06007851,cancelled,2017-06-30,2018-01-31
P_00997316,active,,2018-01-31
P_05196728,active,,2018-01-31
P_04613957,active,,2018-01-31
P_08525559,active,,2018-01-31
P_06808000,active,,2018-01-31
P_08560735,active,,2018-01-31
P_07042033,active,,2018-01-31
P_00080420,active,,2018-01-31
P_08638665,active,,2018-01-31
P_06771125,active,,2018-01-31
P_05641807,active,,2018-01-31
P_05685428,active,,2018-01-31
P_05990009,active,,2018-01-31
P_03361869,active,,2018-01-31
P_06207266,active,,2018-01-31
P_05459211,active,,2018-01-31
P_04509368,active,,2018-01-31
P_00375749,cancelled,,2018-01-31
P_03386166,cancelled,2015-11-30,2018-01-31
P_02273218,active,,2018-01-31
P_00288988,active,,2018-01-31
P_08500368,cancelled,2017-05-31,2018-01-31
P_05470789,active,,2018-01-31
P_04421601,active,,2018-01-31
P_08821179,active,,2018-01-31
P_06901427,cancelled,2017-10-31,2018-01-31
P_08972538,cancelled,2017-04-30,2018-01-31
P_01273968,active,,2018-01-31
P_05104809,active,,2018-01-31
P_09924538,active,,2018-01-31
P_05337066,active,,2018-01-31
P_08663729,active,,2018-01-31
P_06772174,active,,2018-01-31
P_05977640,active,,2018-01-31
P_09854429,active,,2018-01-31
P_04035083,active,,2018-01-31
P_03240164,active,,2018-01-31
P_05043593,cancelled,2017-08-31,2018-01-31
P_02786795,active,,2018-01-31
P_01422490,active,,2018-01-31
P_04349271,active,,2018-01-31
P_09647839,active,,2018-01-31
P_09201017,active,,2018-01-31
P_08568051,cancelled,2017-08-31,2018-01-31
P_04972918,active,,2018-01-31
P_06492403,active,,2018-01-31
P_09353774,cancelled,2017-07-31,2018-01-31
P_07439434,active,,2018-01-31
P_03068021,active,,2018-01-31
P_07187335,active,,2018-01-31
P_04261011,active,,2018-01-31
P_05880736,active,,2018-01-31
P_05617862,active,,2018-01-31
P_06222395,cancelled,2017-04-30,2018-01-31
P_06038790,active,,2018-01-31
P_00125279,active,,2018-01-31
P_05121654,cancelled,2017-04-30,2018-01-31
P_00214748,active,,2018-01-31
P_09188926,active,,2018-01-31
P_09388872,active,,2018-01-31
P_00934647,active,,2018-01-31
P_05290635,active,,2018-01-31
P_07371648,active,,2018-01-31
P_01853683,active,,2018-01-31
P_02738355,cancelled,2017-09-30,2018-01-31
P_04119898,cancelled,2017-03-31,2018-01-31
P_04910255,active,,2018-01-31
P_00322645,cancelled,2017-05-31,2018-01-31
P_02850026,active,,2018-01-31
P_07237075,active,,2018-01-31
P_08757698,cancelled,2017-08-31,2018-01-31
P_04677064,active,,2018-01-31
P_08313729,active,,2018-01-31
P_04445030,active,,2018-01-31
P_05805699,active,,2018-01-31
P_06041914,active,,2018-01-31
P_04215030,active,,2018-01-31
P_09316520,active,,2018-01-31
P_04230504,active,,2018-01-31
P_08079950,active,,2018-01-31
P_03257722,active,,2018-01-31
P_07197858,active,,2018-01-31
P_01409686,cancelled,2017-03-31,2018-01-31
P_02897762,cancelled,2017-09-30,2018-01-31
P_07332197,cancelled,2017-03-31,2018-01-31
P_08691301,cancelled,2017-03-31,2018-01-31
P_05730330,active,,2018-01-31
P_02368418,active,,2018-01-31
P_03348602,active,,2018-01-31
P_02965542,active,,2018-01-31
P_09434232,active,,2018-01-31
P_03248049,cancelled,2018-01-31,2018-01-31
P_02128310,active,,2018-01-31
P_08296593,active,,2018-01-31
P_06983004,active,,2018-01-31
P_04873460,active,,2018-01-31
P_07527530,active,,2018-01-31
P_07632052,active,,2018-01-31
P_06331649,active,,2018-01-31
P_07970378,active,,2018-01-31
P_08755814,active,,2018-01-31
P_09275836,active,,2018-01-31
P_07086493,active,,2018-01-31
P_01211308,active,,2018-01-31
P_06741355,active,,2018-01-31
P_06843847,active,,2018-01-31
P_09010616,cancelled,2017-08-31,2018-01-31
P_00621401,active,,2018-01-31
P_08829129,active,,2018-01-31
P_05360133,active,,2018-01-31
P_08838855,active,,2018-01-31
P_07294701,active,,2018-01-31
P_09535338,active,,2018-01-31
P_05491782,active,,2018-01-31
P_09547105,active,,2018-01-31
P_00409600,active,,2018-01-31
P_07873725,active,,2018-01-31
P_03396637,active,,2018-01-31
P_02458968,active,,2018-01-31
P_08901892,active,,2018-01-31
P_09258165,active,,2018-01-31
P_03408479,active,,2018-01-31
P_07452889,active,,2018-01-31
P_02095813,active,,2018-01-31
P_07877680,active,,2018-01-31
P_08834807,active,,2018-01-31
P_07255774,active,,2018-01-31
P_04728711,active,,2018-01-31
P_03757417,active,,2018-01-31
P_02531221,active,,2018-01-31
P_03216200,active,,2018-01-31
P_05984358,active,,2018-01-31
P_04852249,active,,2018-01-31
P_01252905,active,,2018-01-31
P_07695858,cancelled,2018-01-31,2018-01-31
P_07420954,active,,2018-01-31
P_08804526,active,,2018-01-31
P_05163323,cancelled,2017-02-28,2018-01-31
P_08815775,cancelled,2017-09-30,2018-01-31
P_07524628,cancelled,2018-01-31,2018-01-31
P_08014728,active,,2018-01-31
P_09633646,active,,2018-01-31
P_09288644,cancelled,2017-02-28,2018-01-31
P_02709186,active,,2018-01-31
P_07131974,active,,2018-01-31
P_02726586,active,,2018-01-31
P_02509542,active,,2018-01-31
P_07805512,cancelled,,2018-01-31
P_02866343,active,,2018-01-31
P_03031093,active,,2018-01-31
P_02312008,active,,2018-01-31
P_08676768,active,,2018-01-31
P_06129137,active,,2018-01-31
P_00739664,active,,2018-01-31
P_00685102,active,,2018-01-31
P_05002576,active,,2018-01-31
P_00362629,cancelled,2017-02-28,2018-01-31
P_01253834,active,,2018-01-31
P_08106364,active,,2018-01-31
P_03571159,active,,2018-01-31
P_01228409,active,,2018-01-31
P_04297652,active,,2018-01-31
P_05791592,active,,2018-01-31
P_03938647,active,,2018-01-31
P_02157481,active,,2018-01-31
P_06608124,active,,2018-01-31
P_09765435,cancelled,2017-10-31,2018-01-31
P_02857120,active,,2018-01-31
P_06138514,active,,2018-01-31
P_00285759,active,,2018-01-31
P_09598122,active,,2018-01-31
P_04413142,active,,2018-01-31
P_08770065,active,,2018-01-31
P_04518206,cancelled,2017-06-30,2018-01-31
P_09085863,active,,2018-01-31
P_02314719,cancelled,2017-06-30,2018-01-31
P_08565110,active,,2018-01-31
P_08194174,active,,2018-01-31
P_00195805,cancelled,2017-12-31,2018-01-31
P_03712808,active,,2018-01-31
P_03340483,active,,2018-01-31
P_07823445,active,,2018-01-31
P_02054905,active,,2018-01-31
P_00261450,active,,2018-01-31
P_00313011,active,,2018-01-31
P_03756737,cancelled,2017-04-30,2018-01-31
P_02870846,active,,2018-01-31
P_02517825,active,,2018-01-31
P_09798390,active,,2018-01-31
P_05397909,active,,2018-01-31
P_01503200,active,,2018-01-31
P_06785700,active,,2018-01-31
P_08781925,active,,2018-01-31
P_02109065,active,,2018-01-31
P_07876521,cancelled,2017-09-30,2018-01-31
P_02022250,active,,2018-01-31
P_08052425,active,,2018-01-31
P_05244982,active,,2018-01-31
P_00083853,active,,2018-01-31
P_09836268,active,,2018-01-31
P_04253161,active,,2018-01-31
P_02575410,cancelled,,2018-01-31
P_05025140,active,,2018-01-31
P_08378600,active,,2018-01-31
P_01755454,active,,2018-01-31
P_00841178,active,,2018-01-31
P_03984008,active,,2018-01-31
P_01203340,active,,2018-01-31
P_05887529,active,,2018-01-31
P_07022206,active,,2018-01-31
P_05937608,cancelled,2017-08-31,2018-01-31
P_01664967,active,,2018-01-31
P_05965522,active,,2018-01-31
P_01314008,cancelled,2017-12-31,2018-01-31
P_07216950,active,,2018-01-31
P_00069848,active,,2018-01-31
P_01223747,cancelled,2017-08-31,2018-01-31
P_04233124,active,,2018-01-31
P_03056919,active,,2018-01-31
P_03930036,active,,2018-01-31
P_09167727,active,,2018-01-31
P_04104924,active,,2018-01-31
P_07657823,active,,2018-01-31
P_05358038,active,,2018-01-31
P_06854302,cancelled,2017-10-31,2018-01-31
P_00724988,active,,2018-01-31
P_04124102,active,,2018-01-31
P_07097146,active,,2018-01-31
P_09281821,active,,2018-01-31
P_08410405,cancelled,2017-05-31,2018-01-31
P_02644776,active,,2018-01-31
P_00963816,active,,2018-01-31
P_03992857,cancelled,2017-07-31,2018-01-31
P_08024545,cancelled,,2018-01-31
P_09468395,cancelled,2017-12-31,2018-01-31
P_03663352,active,,2018-01-31
P_01539061,active,,2018-01-31
P_08754041,active,,2018-01-31
P_05058422,active,,2018-01-31
P_08258295,cancelled,2018-01-31,2018-01-31
P_04810034,active,,2018-01-31
P_02367535,active,,2018-01-31
P_03694646,active,,2018-01-31
P_08583087,active,,2018-01-31
P_08888385,active,,2018-01-31
P_06504131,active,,2018-01-31
P_07780103,active,,2018-01-31
P_05630980,active,,2018-01-31
P_05648347,cancelled,2017-03-31,2018-01-31
P_04504282,cancelled,2017-06-30,2018-01-31
P_00159709,active,,2018-01-31
P_09114408,active,,2018-01-31
P_00242169,active,,2018-01-31
P_01972017,active,,2018-01-31
P_02763315,active,,2018-01-31
P_03155820,cancelled,2017-12-31,2018-01-31
P_00154506,cancelled,2017-12-31,2018-01-31
P_05162289,cancelled,2017-07-31,2018-01-31
P_01896764,active,,2018-01-31
P_04811015,active,,2018-01-31
P_00059181,active,,2018-01-31
P_09250947,active,,2018-01-31
P_02896050,active,,2018-01-31
P_09809527,active,,2018-01-31
P_04274255,active,,2018-01-31
P_08476417,active,,2018-01-31
P_01794457,active,,2018-01-31
P_00912435,active,,2018-01-31
P_06122456,active,,2018-01-31
P_06890135,cancelled,2017-05-31,2018-01-31
P_05228617,active,,2018-01-31
P_06597474,active,,2018-01-31
P_00439178,cancelled,2017-09-30,2018-01-31
P_02504129,active,,2018-01-31
P_00207274,active,,2018-01-31
P_07490612,active,,2018-01-31
P_03392421,active,,2018-01-31
P_02717067,active,,2018-01-31
P_06430666,active,,2018-01-31
P_08246186,active,,2018-01-31
P_01937405,active,,2018-01-31
P_03890469,active,,2018-01-31
P_09398473,active,,2018-01-31
P_05881135,active,,2018-01-31
P_04950093,cancelled,2017-12-31,2018-01-31
P_04206397,active,,2018-01-31
P_09719912,cancelled,2017-12-31,2018-01-31
P_04196792,active,,2018-01-31
P_03633304,active,,2018-01-31
P_04134299,active,,2018-01-31
P_02860982,active,,2018-01-31
P_03446998,active,,2018-01-31
P_06659931,active,,2018-01-31
P_05101645,active,,2018-01-31
P_01367812,active,,2018-01-31
P_09384482,active,,2018-01-31
P_09108416,active,,2018-01-31
P_05578397,cancelled,2017-02-28,2018-01-31
P_02113055,active,,2018-01-31
P_08996800,active,,2018-01-31
P_04652549,active,,2018-01-31
P_08684612,active,,2018-01-31
P_04950675,active,,2018-01-31
P_06020623,active,,2018-01-31
P_06731078,active,,2018-01-31
P_04154942,active,,2018-01-31
P_05494000,active,,2018-01-31
P_09206191,active,,2018-01-31
P_09797647,active,,2018-01-31
P_09829241,active,,2018-01-31
P_04382465,active,,2018-01-31
P_09885602,active,,2018-01-31
P_04036428,active,,2018-01-31
P_09135970,active,,2018-01-31
P_02730409,active,,2018-01-31
P_09930764,cancelled,2018-01-31,2018-01-31
P_07156787,active,,2018-01-31
P_04664602,active,,2018-01-31
P_06916862,active,,2018-01-31
P_06685306,active,,2018-01-31
P_08567282,active,,2018-01-31
P_05925599,active,,2018-01-31
P_02440902,active,,2018-01-31
P_05474403,active,,2018-01-31
P_02435465,active,,2018-01-31
P_07660112,cancelled,,2018-01-31
P_06369191,cancelled,2017-07-31,2018-01-31
P_04343685,active,,2018-01-31
P_02848222,active,,2018-01-31
P_01231502,active,,2018-01-31
P_02807381,active,,2018-01-31
P_05089636,active,,2018-01-31
P_07715451,active,,2018-01-31
P_00077996,cancelled,2017-07-31,2018-01-31
P_06891806,active,,2018-01-31
P_07831651,active,,2018-01-31
P_05204753,active,,2018-01-31
P_08434846,cancelled,2017-09-30,2018-01-31
P_09939007,active,,2018-01-31
P_08077837,active,,2018-01-31
P_05903716,active,,2018-01-31
P_00118798,active,,2018-01-31
P_03794678,active,,2018-01-31
P_02319950,cancelled,2017-10-31,2018-01-31
P_05976099,active,,2018-01-31
P_05243942,active,,2018-01-31
P_03528820,active,,2018-01-31
P_09833764,active,,2018-01-31
P_03918394,active,,2018-01-31
P_01624523,active,,2018-01-31
P_09742007,active,,2018-01-31
P_04944371,active,,2018-01-31
P_02178953,active,,2018-01-31
P_02553089,active,,2018-01-31
P_08438548,active,,2018-01-31
P_02328072,active,,2018-01-31
P_03058488,active,,2018-01-31
P_09221966,active,,2018-01-31
P_03575128,active,,2018-01-31
P_02608933,active,,2018-01-31
P_00416809,active,,2018-01-31
P_06437098,active,,2018-01-31
P_01662213,active,,2018-01-31
P_09860378,active,,2018-01-31
P_02656424,active,,2018-01-31
P_00501429,active,,2018-01-31
P_07706176,active,,2018-01-31
P_05526862,active,,2018-01-31
P_02058617,active,,2018-01-31
P_03537837,active,,2018-01-31
P_08748926,active,,2018-01-31
P_09255738,active,,2018-01-31
P_04050529,active,,2018-01-31
P_05124727,cancelled,2017-12-31,2018-01-31
P_00073242,cancelled,2017-07-31,2018-01-31
P_02697940,active,,2018-01-31
P_07723751,active,,2018-01-31
P_03309964,active,,2018-01-31
P_03810610,cancelled,2018-01-31,2018-01-31
P_04134526,active,,2018-01-31
P_09167088,cancelled,2017-07-31,2018-01-31
P_07816102,active,,2018-01-31
P_08676284,cancelled,2018-01-31,2018-01-31
P_04930837,active,,2018-01-31
P_03798823,active,,2018-01-31
P_04538216,cancelled,2018-01-31,2018-01-31
P_05511124,cancelled,2017-05-31,2018-01-31
P_08446440,active,,2018-01-31
P_00289151,active,,2018-01-31
P_09492825,cancelled,2017-02-28,2018-01-31
P_03669313,active,,2018-01-31
P_06220296,active,,2018-01-31
P_00031441,active,,2018-01-31
P_01748585,active,,2018-01-31
P_09334523,active,,2018-01-31
P_05765465,active,,2018-01-31
P_07697505,active,,2018-01-31
P_08899694,active,,2018-01-31
P_01897996,active,,2018-01-31
P_00382972,active,,2018-01-31
P_06497460,active,,2018-01-31
P_05706212,active,,2018-01-31
P_06650665,active,,2018-01-31
P_01657610,active,,2018-01-31
P_07037412,active,,2018-01-31
P_07453545,active,,2018-01-31
P_01954130,active,,2018-01-31
P_01834880,active,,2018-01-31
P_08444901,active,,2018-01-31
P_01346339,active,,2018-01-31
P_00619392,active,,2018-01-31
P_06772941,active,,2018-01-31
P_07305849,active,,2018-01-31
P_07354261,cancelled,2017-05-31,2018-01-31
P_01644839,active,,2018-01-31
P_00204812,cancelled,2017-05-31,2018-01-31
P_07241096,active,,2018-01-31
P_02686414,active,,2018-01-31
P_03154908,active,,2018-01-31
P_01131961,active,,2018-01-31
P_08202073,active,,2018-01-31
P_02683797,active,,2018-01-31
P_02218777,active,,2018-01-31
P_09709278,active,,2018-01-31
P_07100728,cancelled,2017-06-30,2018-01-31
P_05087178,active,,2018-01-31
P_01230705,active,,2018-01-31
P_05030578,active,,2018-01-31
P_00642967,cancelled,,2018-01-31
P_06150242,active,,2018-01-31
P_02268869,active,,2018-01-31
P_00069529,cancelled,2017-10-31,2018-01-31
P_02764590,active,,2018-01-31
P_04266219,active,,2018-01-31
P_03969496,active,,2018-01-31
P_02069545,active,,2018-01-31
P_01721519,active,,2018-01-31
P_07695062,active,,2018-01-31
P_05209079,active,,2018-01-31
P_09873162,active,,2018-01-31
P_06043253,active,,2018-01-31
P_07328662,active,,2018-01-31
P_06755080,active,,2018-01-31
P_07668048,active,,2018-01-31
P_01886585,active,,2018-01-31
P_01680375,active,,2018-01-31
P_04360475,active,,2018-01-31
P_08047512,active,,2018-01-31
P_03152568,active,,2018-01-31
P_00175770,active,,2018-01-31
P_08207443,active,,2018-01-31
P_02173357,active,,2018-01-31
P_00199551,active,,2018-01-31
P_04422788,active,,2018-01-31
P_04768489,active,,2018-01-31
P_07217577,active,,2018-01-31
P_02377223,active,,2018-01-31
P_06795733,active,,2018-01-31
P_03666536,active,,2018-01-31
P_07650211,active,,2018-01-31
P_00946976,active,,2018-01-31
P_08005278,active,,2018-01-31
P_06196096,active,,2018-01-31
P_08473577,cancelled,2017-04-30,2018-01-31
P_08725408,active,,2018-01-31
P_03263940,active,,2018-01-31
P_07057232,active,,2018-01-31
P_02699546,active,,2018-01-31
P_00191065,active,,2018-01-31
P_06855845,cancelled,2017-11-30,2018-01-31
P_06442456,active,,2018-01-31
P_08326037,active,,2018-01-31
P_09179770,active,,2018-01-31
P_07069810,active,,2018-01-31
P_03928111,active,,2018-01-31
P_09271783,active,,2018-01-31
P_02058881,active,,2018-01-31
P_06464854,active,,2018-01-31
P_01849531,active,,2018-01-31
P_01788347,cancelled,,2018-01-31
P_01907227,active,,2018-01-31
P_07035343,active,,2018-01-31
P_02078017,active,,2018-01-31
P_09026326,active,,2018-01-31
P_00541069,active,,2018-01-31
P_05756281,active,,2018-01-31
P_01969649,cancelled,2017-02-28,2018-01-31
P_06677001,cancelled,2017-11-30,2018-01-31
P_07273544,active,,2018-01-31
P_08112632,active,,2018-01-31
P_03096059,cancelled,2017-02-28,2018-01-31
P_06487411,active,,2018-01-31
P_05301169,cancelled,2017-12-31,2018-01-31
P_01035778,active,,2018-01-31
P_00608348,active,,2018-01-31
P_02104831,active,,2018-01-31
P_09556002,active,,2018-01-31
P_04456320,active,,2018-01-31
P_07987000,active,,2018-01-31
P_09983345,active,,2018-01-31
P_01119125,active,,2018-01-31
P_00006078,active,,2018-01-31
P_03204023,active,,2018-01-31
P_00128484,active,,2018-01-31
P_07980120,active,,2018-01-31
P_03948552,active,,2018-01-31
P_03527450,active,,2018-01-31
P_06507564,active,,2018-01-31
P_07647419,active,,2018-01-31
P_07157326,active,,2018-01-31
P_01369698,active,,2018-01-31
P_07943218,cancelled,2017-11-30,2018-01-31
P_02548315,active,,2018-01-31
P_07193140,active,,2018-01-31
P_06058676,active,,2018-01-31
P_01468438,cancelled,2017-04-30,2018-01-31
P_04968617,active,,2018-01-31
P_01273345,active,,2018-01-31
P_09801106,active,,2018-01-31
P_00872671,active,,2018-01-31
P_01304377,active,,2018-01-31
P_04287191,cancelled,2017-03-31,2018-01-31
P_01369623,active,,2018-01-31
P_00444286,active,,2018-01-31
P_06483106,active,,2018-01-31
P_03713734,cancelled,2018-01-31,2018-01-31
P_01572776,active,,2018-01-31
P_07511713,cancelled,2017-07-31,2018-01-31
P_03585560,active,,2018-01-31
P_01290607,active,,2018-01-31
P_08903677,active,,2018-01-31
P_07597857,active,,2018-01-31
P_02149021,active,,2018-01-31
P_03892538,active,,2018-01-31
P_04384303,active,,2018-01-31
P_02304401,active,,2018-01-31
P_09298421,active,,2018-01-31
P_09458377,active,,2018-01-31
P_00948208,active,,2018-01-31
P_08125646,active,,2018-01-31
P_01771126,active,,2018-01-31
P_01118439,cancelled,2017-10-31,2018-01-31
P_07856933,active,,2018-01-31
P_06185123,active,,2018-01-31
P_00091489,active,,2018-01-31
P_00765255,active,,2018-01-31
P_03106925,active,,2018-01-31
P_00146200,active,,2018-01-31
P_04865031,active,,2018-01-31
P_00226760,active,,2018-01-31
P_00679448,active,,2018-01-31
P_05675099,cancelled,2017-12-31,2018-01-31
P_01640574,active,,2018-01-31
P_07115038,active,,2018-01-31
P_04088025,cancelled,2018-01-31,2018-01-31
P_08267721,active,,2018-01-31
P_01033669,active,,2018-01-31
P_05206123,active,,2018-01-31
P_06473932,active,,2018-01-31
P_07573172,active,,2018-01-31
P_01585561,active,,2018-01-31
P_03683761,active,,2018-01-31
P_04312472,active,,2018-01-31
P_03286479,active,,2018-01-31
P_00750844,active,,2018-01-31
P_08200129,active,,2018-01-31
P_08121871,active,,2018-01-31
P_00997270,active,,2018-01-31
P_03437433,active,,2018-01-31
P_04302013,active,,2018-01-31
P_07348550,active,,2018-01-31
P_07576443,active,,2018-01-31
P_06415930,cancelled,2018-01-31,2018-01-31
P_06950236,active,,2018-01-31
P_01055181,cancelled,,2018-01-31
P_04044878,active,,2018-01-31
P_04213975,active,,2018-01-31
P_04191502,cancelled,2017-03-31,2018-01-31
P_08605329,active,,2018-01-31
P_04478598,active,,2018-01-31
P_08603060,cancelled,2017-04-30,2018-01-31
P_09396889,active,,2018-01-31
P_00244100,cancelled,2017-03-31,2018-01-31
P_00489103,active,,2018-01-31
P_08726191,active,,2018-01-31
P_09367234,active,,2018-01-31
P_03735453,active,,2018-01-31
P_07531058,active,,2018-01-31
P_07637781,cancelled,2017-11-30,2018-01-31
P_01683983,active,,2018-01-31
P_08253943,active,,2018-01-31
P_04003789,active,,2018-01-31
P_09755545,cancelled,2017-07-31,2018-01-31
P_08335664,active,,2018-01-31
P_02324042,active,,2018-01-31
P_09506984,active,,2018-01-31
P_01587423,cancelled,2017-03-31,2018-01-31
P_06306203,active,,2018-01-31
P_08653264,active,,2018-01-31
P_03247731,active,,2018-01-31
P_02450446,cancelled,2017-08-31,2018-01-31
P_09115714,active,,2018-01-31
P_05477847,cancelled,2017-05-31,2018-01-31
P_09825412,active,,2018-01-31
